Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,holiday,Easter,YearMonth
2017-03-25,911.7455267794348,3.0,9.875,12.0,0.0,0,0,0,2017-03
2017-03-26,1112.1106505314624,3.0,9.375,7.0,0.0,0,0,0,2017-03
2017-03-27,795.0588789524516,0.0,12.5,11.0,10.0,0,0,0,2017-03
2017-03-28,870.1426470077239,0.0,13.875,7.0,0.0,0,0,0,2017-03
2017-03-29,814.2985629540872,8.0,10.0,13.0,21.0,0,0,0,2017-03
2017-03-30,764.7925876956604,7.0,16.0,12.0,61.0,0,0,0,2017-03
2017-03-31,951.4465090107191,0.0,19.75,7.0,,0,0,0,2017-03
2017-04-01,1206.8008403568901,2.0,15.75,7.0,0.0,0,0,0,2017-04
2017-04-02,1088.5639129885637,2.0,13.375,13.0,0.0,0,0,0,2017-04
2017-04-03,854.8704576502256,2.0,10.375,8.0,,0,0,0,2017-04
2017-04-04,917.8350281464741,2.0,12.625,8.0,0.0,0,0,0,2017-04
2017-04-05,734.8104529632747,5.0,9.875,18.0,21.0,0,0,0,2017-04
2017-04-06,848.668997501353,6.0,10.0,17.0,0.0,0,0,0,2017-04
2017-04-07,890.4378690043627,6.0,11.125,18.0,20.0,0,1,0,2017-04
2017-04-08,1163.5535047857286,7.0,10.875,12.0,,0,1,0,2017-04
2017-04-09,1257.7989678564727,0.0,16.0,9.0,5.0,0,1,0,2017-04
2017-04-10,1047.4642139252098,7.0,9.5,19.0,21.0,0,1,0,2017-04
2017-04-11,979.0101779000737,5.0,8.75,18.0,21.0,0,1,0,2017-04
2017-04-12,963.0564527813173,7.0,8.75,13.0,61.0,0,1,0,2017-04
2017-04-13,1521.076724370851,7.0,9.0,18.0,61.0,0,1,1,2017-04
2017-04-15,1949.7119986890598,6.0,8.125,23.0,63.0,0,1,1,2017-04
2017-04-16,1360.5666388272589,7.0,6.875,7.0,61.0,0,1,1,2017-04
2017-04-17,1143.144119778396,6.0,6.25,10.0,61.0,0,1,1,2017-04
2017-04-18,1004.9803677250701,4.0,5.625,15.0,,0,1,0,2017-04
2017-04-19,880.3035001203632,0.0,6.375,10.0,0.0,0,1,0,2017-04
2017-04-20,1021.9654010257257,7.0,8.25,12.0,,0,1,0,2017-04
2017-04-21,1016.0527719573572,7.0,11.875,19.0,61.0,0,1,0,2017-04
2017-04-22,875.0817995103102,5.0,7.5,21.0,61.0,0,0,0,2017-04
2017-04-23,889.620199551558,4.0,7.875,20.0,21.0,0,0,0,2017-04
2017-04-24,676.7056561681866,7.0,8.875,17.0,63.0,0,0,0,2017-04
2017-04-25,726.2843130158004,5.0,5.5,15.0,69.0,0,0,0,2017-04
2017-04-26,704.2648343052563,6.0,7.625,7.0,61.0,0,0,0,2017-04
2017-04-27,738.5478488845376,6.0,8.625,13.0,61.0,0,0,0,2017-04
2017-04-28,858.562791260721,7.0,8.625,10.0,61.0,0,0,0,2017-04
2017-04-29,1008.1593329801675,4.0,7.125,9.0,61.0,0,0,0,2017-04
2017-04-30,1406.3863387351237,1.0,11.875,12.0,0.0,0,0,0,2017-04
2017-05-02,907.4120141489021,2.0,10.875,21.0,5.0,0,0,0,2017-05
2017-05-03,814.3366969961502,3.0,11.25,20.0,5.0,0,0,0,2017-05
2017-05-04,803.2593067393443,7.0,10.625,19.0,,0,0,0,2017-05
2017-05-05,763.0757111413501,7.0,8.25,15.0,61.0,0,0,0,2017-05
2017-05-06,1073.6421699859125,7.0,11.0,7.0,0.0,0,0,0,2017-05
2017-05-07,1164.5464724450012,0.0,17.125,9.0,0.0,0,0,0,2017-05
2017-05-08,988.951482717622,1.0,9.75,19.0,5.0,0,0,0,2017-05
2017-05-09,934.24057989002,4.0,10.0,12.0,,0,0,0,2017-05
2017-05-10,941.2110750714883,7.0,9.25,11.0,61.0,0,0,0,2017-05
2017-05-11,977.7635795078336,0.0,13.375,14.0,,0,0,0,2017-05
2017-05-12,1045.3870413392756,7.0,12.75,13.0,61.0,0,0,0,2017-05
2017-05-13,1197.814332344622,6.0,17.875,6.0,21.0,0,0,0,2017-05
2017-05-14,1320.5119697199498,2.0,18.75,12.0,0.0,0,0,0,2017-05
2017-05-15,919.4922411802709,3.0,17.375,9.0,0.0,0,0,0,2017-05
2017-05-16,945.6256636445247,7.0,14.125,8.0,61.0,0,0,0,2017-05
2017-05-17,694.855989704796,6.0,23.125,7.0,,0,0,0,2017-05
2017-05-18,772.5725049920495,4.0,23.125,12.0,,0,0,0,2017-05
2017-05-19,866.5152558057133,6.0,17.375,7.0,21.0,0,0,0,2017-05
2017-05-20,1158.1014746814067,4.0,16.0,12.0,,0,0,0,2017-05
2017-05-21,1172.963649815083,1.0,18.625,12.0,,0,0,0,2017-05
2017-05-22,880.7527955554765,0.0,17.75,9.0,,0,0,0,2017-05
2017-05-23,820.2397249476178,4.0,22.125,15.0,95.0,0,0,0,2017-05
2017-05-24,897.1890465592907,3.0,17.125,18.0,0.0,0,0,0,2017-05
2017-05-25,1272.6905501972162,2.0,18.875,12.0,,0,0,0,2017-05
2017-05-26,1141.4894561543208,0.0,20.75,6.0,0.0,0,1,0,2017-05
2017-05-27,1219.793888749795,0.0,24.75,7.0,,0,0,0,2017-05
2017-05-28,1253.432626586337,1.0,22.375,14.0,61.0,0,0,0,2017-05
2017-05-29,960.920857287811,5.0,18.75,7.0,0.0,0,0,0,2017-05
2017-05-30,854.0308347620619,6.0,20.5,14.0,5.0,0,0,0,2017-05
2017-05-31,912.6056458253045,5.0,15.5,18.0,5.0,0,0,0,2017-05
2017-06-01,901.2654743645992,0.0,17.375,12.0,5.0,0,0,0,2017-06
2017-06-02,852.8215900539357,0.0,20.25,9.0,,0,0,0,2017-06
2017-06-03,1201.4343181340248,7.0,17.5,5.0,61.0,0,0,0,2017-06
2017-06-04,1176.257410016689,5.0,17.125,14.0,61.0,0,0,0,2017-06
2017-06-05,1460.677695441309,1.0,20.125,9.0,0.0,0,0,0,2017-06
2017-06-06,1008.533308518272,4.0,21.625,10.0,61.0,0,0,0,2017-06
2017-06-07,869.717697665811,7.0,12.25,14.0,63.0,0,0,0,2017-06
2017-06-08,884.0181459869485,7.0,14.875,8.0,61.0,0,0,0,2017-06
2017-06-09,989.2980494687711,6.0,20.25,14.0,95.0,0,0,0,2017-06
2017-06-10,1088.9214327412546,5.0,19.25,10.0,0.0,0,0,0,2017-06
2017-06-11,1020.2959935890408,2.0,25.0,11.0,,0,0,0,2017-06
2017-06-12,911.697211783613,7.0,16.25,16.0,61.0,0,0,0,2017-06
2017-06-13,937.2937700641105,6.0,16.125,16.0,21.0,0,0,0,2017-06
2017-06-14,890.5749530038829,7.0,19.125,9.0,,0,0,0,2017-06
2017-06-15,1002.5649458068533,3.0,22.75,6.0,21.0,0,0,0,2017-06
2017-06-16,1190.015367145847,5.0,17.375,20.0,21.0,0,0,0,2017-06
2017-06-17,1445.7625520080119,0.0,20.125,15.0,0.0,1,0,0,2017-06
2017-06-18,1250.305254131385,2.0,24.25,9.0,,1,0,0,2017-06
2017-06-19,1073.2467590634774,1.0,25.375,7.0,0.0,1,0,0,2017-06
2017-06-20,1043.2727336693376,0.0,20.75,12.0,0.0,1,0,0,2017-06
2017-06-21,1039.690283923248,3.0,18.75,10.0,,1,0,0,2017-06
2017-06-22,965.1521711891098,3.0,20.25,10.0,95.0,1,0,0,2017-06
2017-06-23,1187.6610756722005,7.0,17.25,14.0,61.0,1,0,0,2017-06
2017-06-24,1722.3800103611256,6.0,17.875,19.0,61.0,1,0,0,2017-06
2017-06-25,1304.5245811026152,7.0,17.25,16.0,20.0,1,0,0,2017-06
2017-06-26,965.2508349895154,3.0,17.375,16.0,21.0,0,0,0,2017-06
2017-06-27,948.8721590936784,3.0,16.375,9.0,,0,0,0,2017-06
2017-06-28,975.0245626730718,6.0,19.75,18.0,,0,0,0,2017-06
2017-06-29,1025.019787489408,7.0,17.875,8.0,61.0,0,0,0,2017-06
2017-06-30,923.3690894680606,7.0,14.875,11.0,63.0,0,0,0,2017-06
2017-07-01,1125.1574725859377,7.0,17.625,10.0,21.0,0,0,0,2017-07
2017-07-02,1160.5801780768,7.0,17.125,18.0,21.0,0,0,0,2017-07
2017-07-03,1034.7719328837375,7.0,18.625,14.0,95.0,0,0,0,2017-07
2017-07-05,1143.6959049477725,2.0,19.0,9.0,,0,0,0,2017-07
2017-07-06,1156.151100094264,0.0,18.375,8.0,,0,0,0,2017-07
2017-07-07,1154.585965352233,5.0,20.625,7.0,61.0,0,0,0,2017-07
2017-07-08,1397.2066600715398,4.0,20.625,16.0,21.0,0,0,0,2017-07
2017-07-09,1418.3253108389079,1.0,19.125,9.0,,0,0,0,2017-07
2017-07-10,1126.3660703403186,7.0,17.5,6.0,61.0,0,0,0,2017-07
2017-07-11,1008.8174162188894,6.0,19.875,11.0,95.0,0,0,0,2017-07
2017-07-12,1029.5279348192746,7.0,14.75,12.0,61.0,0,0,0,2017-07
2017-07-13,1161.6946489605416,6.0,16.875,15.0,,0,0,0,2017-07
2017-07-14,1222.5888893464876,3.0,19.5,8.0,,0,0,0,2017-07
2017-07-15,1434.6925997403255,7.0,18.75,10.0,21.0,0,0,0,2017-07
2017-07-16,1371.6639378169616,8.0,17.375,9.0,61.0,0,0,0,2017-07
2017-07-17,1238.1579780817685,6.0,18.5,12.0,,0,0,0,2017-07
2017-07-18,1213.6842292116744,5.0,18.75,7.0,,0,0,0,2017-07
2017-07-19,1221.7402322265868,1.0,22.5,13.0,0.0,0,0,0,2017-07
2017-07-20,1282.4343759095916,7.0,21.5,5.0,61.0,0,0,0,2017-07
2017-07-21,1224.0672474466066,2.0,20.5,10.0,,0,0,0,2017-07
2017-07-22,1514.9062987490715,7.0,18.5,9.0,63.0,0,0,0,2017-07
2017-07-23,1334.6856030203626,6.0,19.375,12.0,61.0,0,0,0,2017-07
2017-07-24,1455.901469344551,7.0,18.75,10.0,21.0,0,1,0,2017-07
2017-07-25,1271.0498855869027,7.0,16.25,16.0,63.0,0,1,0,2017-07
2017-07-26,1337.9126979313733,0.0,20.875,10.0,,0,1,0,2017-07
2017-07-27,1472.5954958550828,6.0,19.5,10.0,61.0,0,1,0,2017-07
2017-07-28,1374.0926249713389,6.0,18.125,17.0,61.0,0,1,0,2017-07
2017-07-29,1454.881214661812,5.0,19.625,11.0,61.0,0,1,0,2017-07
2017-07-30,1438.1187016849794,5.0,24.0,11.0,61.0,0,1,0,2017-07
2017-07-31,1315.1603170386495,2.0,22.75,9.0,,0,1,0,2017-07
2017-08-01,1432.5513185350717,6.0,21.375,7.0,21.0,0,1,0,2017-08
2017-08-02,1521.9210546623522,5.0,21.375,8.0,61.0,0,1,0,2017-08
2017-08-03,1272.634239385608,7.0,20.125,10.0,95.0,0,1,0,2017-08
2017-08-04,1415.948297645542,6.0,19.625,18.0,21.0,0,1,0,2017-08
2017-08-05,1554.1143186053969,4.0,20.125,12.0,,0,1,0,2017-08
2017-08-06,1348.8820113446072,3.0,18.5,13.0,21.0,0,1,0,2017-08
2017-08-07,1338.2331875353111,2.0,22.4875,8.0,,0,1,0,2017-08
2017-08-08,1344.611110980731,6.0,23.0625,8.0,21.0,0,1,0,2017-08
2017-08-09,1288.13872298231,1.0,21.125,11.0,0.0,0,1,0,2017-08
2017-08-10,1240.3956117712096,6.0,19.6,9.0,,0,1,0,2017-08
2017-08-11,1483.1141725782581,7.0,16.375,8.0,61.0,0,1,0,2017-08
2017-08-12,1602.5270850482632,7.0,15.5625,8.0,61.0,0,1,0,2017-08
2017-08-13,1516.6948842405934,4.0,17.825,11.0,21.0,0,1,0,2017-08
2017-08-14,1275.7050893798023,1.0,18.6375,12.0,0.0,0,1,0,2017-08
2017-08-15,1254.702252790265,2.0,25.0625,9.0,,0,1,0,2017-08
2017-08-16,1182.099137635264,3.0,20.8625,8.0,0.0,0,1,0,2017-08
2017-08-17,1239.9129600490091,5.0,21.8,10.0,63.0,0,1,0,2017-08
2017-08-18,1201.1213908803838,6.0,19.6625,7.0,0.0,0,1,0,2017-08
2017-08-19,1441.9486305079436,5.0,16.9375,11.0,63.0,0,1,0,2017-08
2017-08-20,1602.5845703338732,6.0,16.0125,10.0,61.0,0,1,0,2017-08
2017-08-21,1311.645253816404,7.0,17.2,15.0,61.0,0,1,0,2017-08
2017-08-22,1184.089645277573,4.0,17.6125,11.0,,0,1,0,2017-08
2017-08-23,1195.7249882474289,0.0,19.4375,9.0,5.0,0,1,0,2017-08
2017-08-24,1139.6020649509985,3.0,19.4875,14.0,21.0,0,1,0,2017-08
2017-08-25,1107.9989572008433,3.0,19.7625,13.0,,0,1,0,2017-08
2017-08-26,1417.1354740267707,4.0,19.525,7.0,0.0,0,1,0,2017-08
2017-08-27,1235.7433685556769,4.0,19.6625,13.0,21.0,0,1,0,2017-08
2017-08-28,1011.2539391930791,4.0,20.5375,5.0,,0,1,0,2017-08
2017-08-29,1104.9714488365003,0.0,24.6,9.0,,0,1,0,2017-08
2017-08-30,957.177661806545,6.0,20.0,11.0,61.0,0,1,0,2017-08
2017-08-31,920.608495085758,7.0,14.8875,11.0,61.0,0,1,0,2017-08
2017-09-01,1029.1413824988683,4.0,17.3,7.0,61.0,0,1,0,2017-09
2017-09-02,1302.894714870903,4.0,16.525,8.0,21.0,0,1,0,2017-09
2017-09-03,1209.44292414981,3.0,17.4,7.0,0.0,0,0,0,2017-09
2017-09-04,920.8215132932108,0.0,18.2875,10.0,0.0,0,0,0,2017-09
2017-09-05,1027.7022884859953,3.0,20.95,6.0,,0,0,0,2017-09
2017-09-06,804.9787193519182,7.0,18.2,17.0,63.0,0,0,0,2017-09
2017-09-07,1042.6061377411988,5.0,17.2875,16.0,21.0,0,0,0,2017-09
2017-09-08,1041.5768353597919,7.0,14.9375,10.0,61.0,0,0,0,2017-09
2017-09-09,1083.933307765587,7.0,15.025,9.0,61.0,0,0,0,2017-09
2017-09-10,1192.2239188233011,2.0,17.65,11.0,0.0,0,0,0,2017-09
2017-09-11,978.7750264999818,3.0,17.8625,11.0,21.0,0,0,0,2017-09
2017-09-12,914.3334080382525,5.0,16.1,12.0,21.0,0,0,0,2017-09
2017-09-13,912.4558891381386,7.0,13.3375,20.0,63.0,0,0,0,2017-09
2017-09-14,964.0353311384383,7.0,13.2375,13.0,61.0,0,0,0,2017-09
2017-09-15,1103.4039931550199,6.0,14.425,11.0,21.0,0,0,0,2017-09
2017-09-16,1378.270347657533,8.0,11.9125,6.0,61.0,0,0,0,2017-09
2017-09-17,1273.2436773190716,7.0,15.25,7.0,61.0,0,0,0,2017-09
2017-09-18,948.840862670249,2.0,15.075,4.0,0.0,0,0,0,2017-09
2017-09-19,1005.1992981458317,5.0,14.3875,8.0,65.0,0,0,0,2017-09
2017-09-20,912.2940669458177,7.0,14.225,10.0,61.0,0,0,0,2017-09
2017-09-21,910.938087398159,4.0,16.9625,7.0,10.0,0,0,0,2017-09
2017-09-22,1076.218814208072,1.0,15.5875,8.0,0.0,0,0,0,2017-09
2017-09-23,1273.495765373668,0.0,15.85,9.0,0.0,0,0,0,2017-09
2017-09-24,1143.446264585685,7.0,15.8125,9.0,53.0,0,0,0,2017-09
2017-09-25,906.0428368217747,6.0,16.225,15.0,21.0,0,0,0,2017-09
2017-09-26,952.1066636839173,7.0,15.725,12.0,10.0,0,0,0,2017-09
2017-09-27,960.2705786104859,7.0,16.575,10.0,61.0,0,0,0,2017-09
2017-09-28,863.0886155476994,7.0,15.1125,7.0,21.0,0,0,0,2017-09
2017-09-29,775.4612062779138,2.0,19.1,6.0,10.0,0,0,0,2017-09
2017-09-30,1188.017107100887,7.0,15.1125,6.0,61.0,0,0,0,2017-09
2017-10-01,1146.3547926973445,2.0,16.2875,6.0,,0,0,0,2017-10
2017-10-02,1186.398348557093,6.0,15.15,13.0,61.0,0,0,0,2017-10
2017-10-03,1100.3353552207407,5.0,14.2625,14.0,61.0,0,0,0,2017-10
2017-10-04,945.6052117594539,,,,,0,0,0,2017-10
2017-10-05,854.4477517802544,,,,,0,0,0,2017-10
2017-10-06,1021.2358905429489,1.0,13.8875,13.0,3.0,0,0,0,2017-10
2017-10-07,1064.214192406966,7.0,10.65,10.0,61.0,0,0,0,2017-10
2017-10-08,1112.91328211313,0.0,12.025,12.0,5.0,0,0,0,2017-10
2017-10-09,1018.5776826529756,5.0,12.475,8.0,20.0,0,0,0,2017-10
2017-10-10,946.436921021701,7.0,14.05,9.0,63.0,0,0,0,2017-10
2017-10-11,870.5663280149198,7.0,14.6375,12.0,63.0,0,0,0,2017-10
2017-10-12,980.706501287272,6.0,13.1875,24.0,21.0,0,0,0,2017-10
2017-10-13,885.2341717300253,6.0,14.1625,8.0,10.0,0,0,0,2017-10
2017-10-14,1112.769515195005,8.0,15.7625,12.0,61.0,0,0,0,2017-10
2017-10-15,1014.3654802459774,2.0,17.8125,5.0,28.0,0,0,0,2017-10
2017-10-16,866.61704581602,5.0,17.9375,7.0,10.0,0,1,0,2017-10
2017-10-17,866.0328429691397,7.0,14.725,13.0,,0,1,0,2017-10
2017-10-18,799.5842618220046,4.0,14.8125,6.0,0.0,0,1,0,2017-10
2017-10-19,857.4999372261035,6.0,14.85,9.0,10.0,0,1,0,2017-10
2017-10-20,887.044610447983,7.0,14.175,6.0,61.0,0,1,0,2017-10
2017-10-21,1101.538201449261,7.0,13.0375,6.0,61.0,0,1,0,2017-10
2017-10-22,1118.598656799319,7.0,11.025,7.0,61.0,0,1,0,2017-10
2017-10-24,892.1486353830314,7.0,11.925,8.0,61.0,0,1,0,2017-10
2017-10-25,810.646386201123,7.0,14.225,16.0,61.0,0,1,0,2017-10
2017-10-26,872.770838278271,5.0,13.475,12.0,,0,1,0,2017-10
2017-10-27,1053.3284461128444,4.0,11.95,13.0,,0,1,0,2017-10
2017-10-28,1117.1211768485305,7.0,11.2125,17.0,61.0,0,0,0,2017-10
2017-10-29,1173.2834343948598,2.0,9.9,20.0,21.0,0,0,0,2017-10
2017-10-30,1382.8590408754474,,8.1,11.0,,0,0,0,2017-10
2017-11-01,991.4173755082035,,12.975,12.0,,0,0,0,2017-11
2017-11-02,871.5342496702941,,11.6875,13.0,,0,0,0,2017-11
2017-11-03,940.5136632703095,,9.4375,7.0,,0,0,0,2017-11
2017-11-04,1051.9692638244383,,10.2625,5.0,,0,0,0,2017-11
2017-11-05,1108.2538185965018,,9.8,8.0,,0,0,0,2017-11
2017-11-06,772.8438979624523,,8.2125,7.0,,0,0,0,2017-11
2017-11-07,748.5652090435011,,6.7875,5.0,,0,0,0,2017-11
2017-11-08,639.9877242955004,,8.625,9.0,,0,0,0,2017-11
2017-11-09,742.9984012856262,6.0,8.55,9.0,10.0,0,0,0,2017-11
2017-11-10,767.8217913512079,7.0,7.5375,16.0,61.0,0,0,0,2017-11
2017-11-11,835.6583006436224,5.0,5.2375,8.0,63.0,0,0,0,2017-11
2017-11-12,1077.6721447319178,7.0,5.575,7.0,61.0,0,0,0,2017-11
2017-11-13,809.6359710443478,2.0,5.9,9.0,10.0,0,0,0,2017-11
2017-11-14,668.9269175067728,7.0,6.3875,11.0,61.0,0,0,0,2017-11
2017-11-15,713.0166338293529,7.0,9.375,7.0,61.0,0,0,0,2017-11
2017-11-16,738.4464669516685,8.0,8.8125,8.0,61.0,0,0,0,2017-11
2017-11-17,784.1878759522352,3.0,7.725,10.0,21.0,0,0,0,2017-11
2017-11-18,777.8468813265031,5.0,5.35,12.0,65.0,0,0,0,2017-11
2017-11-19,1191.5695972670276,3.0,6.25,15.0,21.0,0,0,0,2017-11
2017-11-20,736.929253756497,6.0,5.9625,6.0,,0,0,0,2017-11
2017-11-21,687.0796557640178,7.0,4.9875,5.0,61.0,0,0,0,2017-11
2017-11-22,692.7017661609464,7.0,10.6125,10.0,61.0,0,0,0,2017-11
2017-11-23,650.7334448804468,7.0,12.225,16.0,61.0,0,0,0,2017-11
2017-11-24,767.9894263705797,7.0,6.9875,8.0,61.0,0,0,0,2017-11
2017-11-25,814.607666810774,7.0,2.775,5.0,45.0,0,0,0,2017-11
2017-11-26,1054.3729549240784,7.0,4.65,12.0,61.0,0,0,0,2017-11
2017-11-27,780.1699739513317,7.0,4.5625,14.0,61.0,0,0,0,2017-11
2017-11-28,658.8779944230608,7.0,5.4875,12.0,61.0,0,0,0,2017-11
2017-11-29,750.9732149181725,7.0,4.225,6.0,61.0,0,0,0,2017-11
2017-11-30,901.5750664979926,7.0,2.8125,4.0,10.0,0,0,0,2017-11
2017-12-01,857.7149781125738,6.0,4.3625,8.0,68.0,0,0,0,2017-12
2017-12-02,889.5816060374749,7.0,0.375,8.0,61.0,0,0,0,2017-12
2017-12-03,1101.1013341523221,7.0,5.225,7.0,61.0,0,0,0,2017-12
2017-12-04,819.1752951958429,2.0,5.3375,12.0,,0,0,0,2017-12
2017-12-05,764.0470463519828,7.0,8.65,17.0,21.0,0,0,0,2017-12
2017-12-06,709.8073002128219,7.0,8.9,17.0,0.0,0,0,0,2017-12
2017-12-07,771.286582286384,8.0,5.7625,13.0,61.0,0,0,0,2017-12
2017-12-08,753.3500176056158,6.0,1.675,10.0,73.0,0,0,0,2017-12
2017-12-09,987.5734414315185,3.0,3.5125,10.0,61.0,0,0,0,2017-12
2017-12-10,1012.0015599787356,7.0,0.9875,9.0,22.0,0,0,0,2017-12
2017-12-11,627.6696295955321,8.0,2.2375,14.0,61.0,0,0,0,2017-12
2017-12-12,752.5356792980648,7.0,1.55,12.0,68.0,0,0,0,2017-12
2017-12-13,615.5275115251592,7.0,1.9875,12.0,69.0,0,0,0,2017-12
2017-12-14,853.1846576310384,7.0,3.025,12.0,61.0,0,0,0,2017-12
2017-12-15,749.4396002048253,7.0,3.0375,9.0,20.0,0,0,0,2017-12
2017-12-16,1050.0722427728401,1.0,3.275,10.0,10.0,0,0,0,2017-12
2017-12-17,1089.2579895623567,3.0,1.1375,7.0,10.0,0,0,0,2017-12
2017-12-18,757.3834556576841,5.0,2.4625,6.0,10.0,0,0,0,2017-12
2017-12-19,677.8458501139582,7.0,5.9125,7.0,20.0,0,0,0,2017-12
2017-12-20,753.9484172830337,7.0,6.6375,6.0,20.0,0,0,0,2017-12
2017-12-21,801.0426350805537,7.0,6.2375,10.0,21.0,0,1,0,2017-12
2017-12-22,782.8908629946344,7.0,5.7625,9.0,10.0,0,1,0,2017-12
2017-12-23,975.13747411936,7.0,7.8,19.0,61.0,0,1,0,2017-12
2017-12-24,1271.2172798592294,7.0,8.1125,16.0,61.0,0,1,0,2017-12
2017-12-27,961.9557897762425,7.0,4.6125,7.0,21.0,0,1,0,2017-12
2017-12-28,959.1070688504027,4.0,4.0875,11.0,61.0,0,1,0,2017-12
2017-12-29,1101.932465436656,5.0,2.8125,11.0,61.0,0,1,0,2017-12
2017-12-30,1356.77590354322,7.0,4.05,10.0,61.0,0,1,0,2017-12
2017-12-31,2377.7974502728175,7.0,8.25,16.0,63.0,0,1,0,2017-12
2018-01-02,1045.6990688639626,6.0,5.7,8.0,61.0,0,1,0,2018-01
2018-01-03,833.1172465246154,7.0,6.475,11.0,61.0,0,1,0,2018-01
2018-01-04,849.086681286169,6.0,5.5125,7.0,61.0,0,1,0,2018-01
2018-01-05,718.118309193573,8.0,4.325,10.0,61.0,0,1,0,2018-01
2018-01-06,837.8253505356325,7.0,3.1875,8.0,61.0,0,1,0,2018-01
2018-01-07,1113.5481874754953,0.0,0.65,8.0,,0,0,0,2018-01
2018-01-08,790.001004971421,1.0,0.9875,7.0,5.0,0,0,0,2018-01
2018-01-09,640.1658325393882,4.0,3.1625,11.0,0.0,0,0,0,2018-01
2018-01-10,625.8734930038985,6.0,4.0125,6.0,21.0,0,0,0,2018-01
2018-01-11,654.1971008972093,7.0,3.8375,10.0,61.0,0,0,0,2018-01
2018-01-12,709.5130243140312,7.0,2.275,10.0,10.0,0,0,0,2018-01
2018-01-13,888.423191063682,8.0,1.275,8.0,10.0,0,0,0,2018-01
2018-01-14,1072.1040812792735,1.0,0.325,8.0,5.0,0,0,0,2018-01
2018-01-15,713.0658147025655,7.0,1.5625,12.0,61.0,0,0,0,2018-01
2018-01-16,645.3732934514848,7.0,3.3625,9.0,61.0,0,0,0,2018-01
2018-01-17,665.7414231496939,6.0,1.8125,10.0,61.0,0,0,0,2018-01
2018-01-18,704.9384712765249,7.0,1.1625,17.0,73.0,0,0,0,2018-01
2018-01-19,729.0271134896242,6.0,1.975,10.0,73.0,0,0,0,2018-01
2018-01-20,891.2779786113913,8.0,1.75,7.0,61.0,0,0,0,2018-01
2018-01-21,1132.349037535013,6.0,-0.6125,3.0,49.0,0,0,0,2018-01
2018-01-22,716.8492048564841,7.0,0.675,7.0,77.0,0,0,0,2018-01
2018-01-23,680.370456954025,7.0,4.6625,7.0,61.0,0,0,0,2018-01
2018-01-24,671.7758613357469,8.0,11.6,14.0,61.0,0,0,0,2018-01
2018-01-25,682.8309835636724,7.0,7.95,9.0,21.0,0,0,0,2018-01
2018-01-26,764.3714023106608,6.0,5.9625,5.0,45.0,0,0,0,2018-01
2018-01-27,837.662169262717,8.0,5.6375,9.0,10.0,0,0,0,2018-01
2018-01-28,1178.3252859013928,6.0,7.6625,16.0,61.0,0,0,0,2018-01
2018-01-29,634.8839769558158,7.0,7.55,21.0,63.0,0,0,0,2018-01
2018-01-30,747.5891021144856,4.0,5.7375,15.0,10.0,0,0,0,2018-01
2018-01-31,665.6375529879576,7.0,6.3,15.0,61.0,0,0,0,2018-01
2018-02-01,721.137694974936,7.0,3.5125,11.0,61.0,0,0,0,2018-02
2018-02-02,763.4263971986235,7.0,3.45,6.0,61.0,0,0,0,2018-02
2018-02-03,859.3785440897628,7.0,-1.1625,8.0,71.0,0,0,0,2018-02
2018-02-04,1009.2362146541702,7.0,0.825,18.0,73.0,0,0,0,2018-02
2018-02-05,807.8413521506644,7.0,-0.2375,10.0,22.0,0,0,0,2018-02
2018-02-06,829.5025324995622,1.0,-0.8625,5.0,10.0,0,0,0,2018-02
2018-02-07,728.0531726199549,0.0,-1.285714,4.0,5.0,0,0,0,2018-02
2018-02-08,914.6369483654164,0.0,-0.0125,6.0,5.0,0,0,0,2018-02
2018-02-09,855.6414595146377,1.0,-0.2625,7.0,10.0,0,0,0,2018-02
2018-02-10,1073.805748487363,1.0,0.5625,4.0,10.0,0,0,0,2018-02
2018-02-11,1022.8270623367575,7.0,2.3375,11.0,75.0,0,0,0,2018-02
2018-02-12,749.155258554363,5.0,1.825,15.0,75.0,0,0,0,2018-02
2018-02-13,820.279496600615,0.0,2.6875,7.0,10.0,0,0,0,2018-02
2018-02-14,856.2510252009449,0.0,2.95,8.0,5.0,0,0,0,2018-02
2018-02-15,674.1594610352054,7.0,0.675,11.0,73.0,0,0,0,2018-02
2018-02-16,909.8885579211134,5.0,4.8625,12.0,21.0,0,0,0,2018-02
2018-02-17,932.652909266655,8.0,4.125,5.0,10.0,0,0,0,2018-02
2018-02-18,1154.6365425676277,5.0,4.375,8.0,0.0,0,0,0,2018-02
2018-02-19,845.1858669361179,5.0,4.9125,4.0,5.0,0,0,0,2018-02
2018-02-20,697.3093705351273,1.0,3.375,11.0,10.0,0,0,0,2018-02
2018-02-21,694.8009532053104,6.0,2.175,7.0,22.0,0,0,0,2018-02
2018-02-22,717.7730989975714,7.0,1.1125,7.0,20.0,0,0,0,2018-02
2018-02-23,752.6762171114622,1.0,0.4375,12.0,5.0,0,0,0,2018-02
2018-02-24,918.1934019027694,6.0,0.125,15.0,71.0,0,0,0,2018-02
2018-02-25,977.0424137776621,7.0,-2.9625,14.0,71.0,0,0,0,2018-02
2018-02-26,654.1531051798438,5.0,-1.5375,18.0,,0,0,0,2018-02
2018-02-27,626.4478094181859,6.0,-3.425,16.0,71.0,0,0,0,2018-02
