Date,Revenue,CloudCover,Temperature,WindSpeed,WeatherCode,WeatherCategory,KielWeek,holiday,Easter,id,Warengruppe,YearMonth,IsWeekend,IsNewYears,IsHalloween,DayOfYear,sin_1y,cos_1y,sin_2y,cos_2y,DayOfWeek,sin_1w,cos_1w
2013-10-26,1096.52536822654,5.0,16.775,10.0,21.0,3.0,0,0.0,0.0,,,2013-10,1,0,1,299,-0.9084917035725082,0.41790288888678667,-0.7593226149052589,-0.6507143509201561,5,-0.9749279121818236,-0.2225209339563146
2013-10-27,1338.5660394232696,6.0,14.9875,16.0,65.0,5.0,0,0.0,0.0,,,2013-10,1,0,1,300,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479,6,-0.7818314824680299,0.6234898018587334
2013-10-28,892.4579467371375,7.0,14.3625,29.0,63.0,5.0,0,0.0,0.0,,,2013-10,0,0,1,301,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242,0,0.0,1.0
2013-10-29,908.4558109135112,7.0,10.775,17.0,63.0,5.0,0,0.0,0.0,,,2013-10,0,0,1,302,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,-0.5690172620911411,1,0.7818314824680298,0.6234898018587336
2013-10-30,949.363875393326,6.0,10.4375,10.0,61.0,4.0,0,0.0,0.0,,,2013-10,0,0,1,303,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,-0.5403941192199728,2,0.9749279121818236,-0.22252093395631434
2013-10-31,907.3349873198138,5.0,11.1625,13.0,21.0,3.0,0,0.0,0.0,,,2013-10,0,0,1,304,-0.8692328164574792,0.49440298420761813,-0.8595025968555411,-0.5111313784132033,3,0.43388373911755823,-0.900968867902419
2013-11-01,981.1139083756339,8.0,10.625,9.0,63.0,5.0,0,0.0,0.0,,,2013-11,0,0,0,305,-0.8605996962501181,0.5092820071573356,-0.876575881330507,-0.4812636743715911,4,-0.433883739117558,-0.9009688679024191
2013-11-02,1135.3666026291821,8.0,8.8875,3.0,63.0,5.0,0,0.0,0.0,,,2013-11,1,0,0,306,-0.8517119107469189,0.5240103253675756,-0.8926116709398649,-0.4508263578163351,5,-0.9749279121818236,-0.2225209339563146
2013-11-03,1230.6719729027002,6.0,10.7,15.0,21.0,3.0,0,0.0,0.0,,,2013-11,1,0,0,307,-0.8425720899866032,0.5385835804920232,-0.9075909860952637,-0.4198554536487849,6,-0.7818314824680299,0.6234898018587334
2013-11-04,795.8737550545254,7.0,6.8375,7.0,63.0,5.0,0,0.0,0.0,,,2013-11,0,0,0,308,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,-0.3883876183121974,0,0.0,1.0
2013-11-05,760.4139695310951,4.0,8.9,12.0,61.0,4.0,0,0.0,0.0,,,2013-11,0,0,0,309,-0.8235472349556007,0.5672476988027229,-0.9343105477678196,-0.3564600964060307,1,0.7818314824680298,0.6234898018587336
2013-11-06,769.7231345732437,4.0,8.1375,12.0,63.0,5.0,0,0.0,0.0,,,2013-11,0,0,0,310,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,-0.32411067660409654,2,0.9749279121818236,-0.22252093395631434
2013-11-07,861.0836019909106,6.0,9.5,10.0,61.0,4.0,0,0.0,0.0,,,2013-11,0,0,0,311,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.29137764692875745,3,0.43388373911755823,-0.900968867902419
2013-11-08,833.2698709309387,3.0,9.325,9.0,,1.0,0,0.0,0.0,,,2013-11,0,0,0,312,-0.7931896839451843,0.6089746507720486,-0.9660648215530205,-0.25829974943412287,4,-0.433883739117558,-0.9009688679024191
2013-11-09,962.8616330472177,5.0,7.7,16.0,63.0,5.0,0,0.0,0.0,,,2013-11,1,0,0,313,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,-0.22491613435184774,5,-0.9749279121818236,-0.2225209339563146
2013-11-10,1409.0380374543874,2.0,6.9875,12.0,63.0,5.0,0,0.0,0.0,,,2013-11,1,0,0,314,-0.7717727365467837,0.6358984534680745,-0.9815381791978468,-0.19126631375382222,6,-0.7818314824680299,0.6234898018587334
2013-11-11,903.8668604768619,2.0,8.3125,5.0,,1.0,0,0.0,0.0,,,2013-11,0,0,0,315,-0.7607200913564104,0.6490800741100398,-0.9875365065492301,-0.15739011478661072,0,0.0,1.0
2013-11-12,763.3610872842311,7.0,5.9375,9.0,61.0,4.0,0,0.0,0.0,,,2013-11,0,0,0,316,-0.7494423368521953,0.6620696215153815,-0.9923660086146721,-0.12332763253295889,1,0.7818314824680298,0.6234898018587336
2013-11-13,825.5585489224966,1.0,8.8,12.0,0.0,1.0,0,0.0,0.0,,,2013-11,0,0,0,317,-0.7379428103031386,0.6748632518680403,-0.9960209693076331,-0.08911918255618792,2,0.9749279121818236,-0.22252093395631434
2013-11-14,755.1135071147107,5.0,6.9375,9.0,21.0,3.0,0,0.0,0.0,,,2013-11,0,0,0,318,-0.7262249146041543,0.6874571793269664,-0.9984970627014779,-0.054805253183622435,3,0.43388373911755823,-0.900968867902419
2013-11-15,800.9993416700266,7.0,6.45,6.0,21.0,3.0,0,0.0,0.0,,,2013-11,0,0,0,319,-0.7142921172691032,0.699847677146407,-0.9997913581495419,-0.020426457585556834,4,-0.433883739117558,-0.9009688679024191
2013-11-16,1035.8242847575434,8.0,8.875,12.0,,1.0,0,0.0,0.0,,,2013-11,1,0,0,320,-0.7021479494046978,0.7120310787787131,-0.9999023237537765,0.01397651429355571,5,-0.9749279121818236,-0.2225209339563146
2013-11-17,1528.5392931551794,2.0,8.8875,8.0,0.0,1.0,0,0.0,0.0,,,2013-11,1,0,0,321,-0.6897960046655887,0.7240037789593305,-0.9988298281778684,0.04836294389478229,6,-0.7818314824680299,0.6234898018587334
2013-11-18,817.6433355742591,7.0,6.65,5.0,63.0,5.0,0,0.0,0.0,,,2013-11,0,0,0,322,-0.6772399381909491,0.7357622347736527,-0.996575140802686,0.08269213223823901,0,0.0,1.0
2013-11-19,738.1047996267854,8.0,5.8375,8.0,61.0,4.0,0,0.0,0.0,,,2013-11,0,0,0,323,-0.6644834655228552,0.7473029667054297,-0.9931409302238695,0.11692344809347308,1,0.7818314824680298,0.6234898018587336
2013-11-20,813.9534644921199,6.0,3.85,6.0,,1.0,0,0.0,0.0,,,2013-11,0,0,0,324,-0.6515303615068021,0.75862255966641,-0.9885312610933433,0.15101637606963153,2,0.9749279121818236,-0.22252093395631434
2013-11-21,853.6506709062544,2.0,3.275,8.0,10.0,1.0,0,0.0,0.0,,,2013-11,0,0,0,325,-0.6383844591746642,0.769717664006921,-0.9827515893084885,0.1849305645685428,3,0.43388373911755823,-0.900968867902419
2013-11-22,816.9537254202986,7.0,5.375,10.0,21.0,3.0,0,0.0,0.0,,,2013-11,0,0,0,326,-0.6250496486104377,0.7805849965070866,-0.9758087555546684,0.2186258735439368,4,-0.433883739117558,-0.9009688679024191
2013-11-23,1004.4821948614315,3.0,4.9125,6.0,,1.0,0,0.0,0.0,,,2013-11,1,0,0,327,-0.6115298757991053,0.7912213413483807,-0.9677109772087535,0.25206242201026163,5,-0.9749279121818236,-0.2225209339563146
2013-11-24,1532.0185932964766,0.0,4.6,16.0,,1.0,0,0.0,0.0,,,2013-11,1,0,0,328,-0.5978291414589552,0.801623551065242,-0.9584678386132249,0.28520063524489725,6,-0.7818314824680299,0.6234898018587334
2013-11-25,873.9824105913707,0.0,3.7,10.0,,1.0,0,0.0,0.0,,,2013-11,0,0,0,329,-0.5839514998576998,0.8117885474764613,-0.9480902797323661,0.31800129162788576,0,0.0,1.0
2013-11-26,887.563369601944,2.0,2.3125,6.0,,1.0,0,0.0,0.0,,,2013-11,0,0,0,330,-0.5699010576127624,0.821713322596059,-0.936590583203982,0.3504255690637097,1,0.7818314824680298,0.6234898018587336
2013-11-27,755.2323235187655,8.0,7.3125,12.0,61.0,4.0,0,0.0,0.0,,,2013-11,0,0,0,331,-0.5556819724760489,0.8313949395234058,-0.9239823598019431,0.3824350909302552,2,0.9749279121818236,-0.22252093395631434
2013-11-28,896.0903312530888,2.0,8.025,18.0,,1.0,0,0.0,0.0,,,2013-11,0,0,0,332,-0.5412984521036173,0.8408305333122887,-0.9102805323268018,0.41399197150045597,3,0.43388373911755823,-0.900968867902419
2013-11-29,832.8768609444601,8.0,5.9875,11.0,63.0,5.0,0,0.0,0.0,,,2013-11,0,0,0,333,-0.5267547528105542,0.8500173118187018,-0.895501317943504,0.44505886078298396,4,-0.433883739117558,-0.9009688679024191
2013-11-30,910.7939809397319,7.0,5.525,10.0,20.0,3.0,0,0.0,0.0,,,2013-11,1,0,0,334,-0.5120551783114646,0.8589525565270845,-0.8796622089871292,0.47559898872882833,5,-0.9749279121818236,-0.2225209339563146
2013-12-01,1280.6953149356827,5.0,8.6625,20.0,61.0,4.0,0,0.0,0.0,,,2013-12,1,0,0,335,-0.4972040784469378,0.8676336233547726,-0.8627819522593745,0.5055762087514626,6,-0.7818314824680299,0.6234898018587334
2013-12-02,861.9942448230777,0.0,3.0625,4.0,10.0,1.0,0,0.0,0.0,,,2013-12,0,0,0,336,-0.4822058478963526,0.8760579434344281,-0.8448805268402667,0.5349550405091192,0,0.0,1.0
2013-12-03,777.794427646608,8.0,1.7125,6.0,28.0,2.0,0,0.0,0.0,,,2013-12,0,0,0,337,-0.46706492487743034,0.8842230238742036,-0.8259791204413983,0.5637007118984807,1,0.7818314824680298,0.6234898018587336
2013-12-04,843.1505129355406,7.0,5.85,11.0,63.0,5.0,0,0.0,0.0,,,2013-12,0,0,0,338,-0.451785789832884,0.8921264484954345,-0.8061001043286311,0.5917792002101544,2,0.9749279121818236,-0.22252093395631434
2013-12-05,890.2682948417541,7.0,4.4625,24.0,63.0,5.0,0,0.0,0.0,,,2013-12,0,0,0,339,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,0.6191572723971441,3,0.43388373911755823,-0.900968867902419
2013-12-06,790.0316140123776,6.0,1.7875,25.0,73.0,6.0,0,0.0,0.0,,,2013-12,0,0,0,340,-0.42083100859565564,0.9071390534005044,-0.7635044855580851,0.6458025244087264,4,-0.433883739117558,-0.9009688679024191
2013-12-07,904.9413612856545,5.0,1.0,11.0,22.0,3.0,0,0.0,0.0,,,2013-12,1,0,0,341,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,0.6716834195431209,5,-0.9749279121818236,-0.2225209339563146
2013-12-08,1062.6841144632506,8.0,6.975,16.0,63.0,5.0,0,0.0,0.0,,,2013-12,1,0,0,342,-0.3893781415452015,0.9210779895789526,-0.717295271600886,0.6967693257736101,6,-0.7818314824680299,0.6234898018587334
2013-12-09,786.1899470100659,7.0,9.2375,10.0,45.0,2.0,0,0.0,0.0,,,2013-12,0,0,0,343,-0.37347653741307074,0.9276396261490467,-0.6929032710826029,0.7210305520038863,0,0.0,1.0
2013-12-10,752.5261338572203,7.0,7.1875,8.0,61.0,4.0,0,0.0,0.0,,,2013-12,0,0,0,344,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,0.7444383832097442,1,0.7818314824680298,0.6234898018587336
2013-12-11,663.9436088703742,7.0,5.025,9.0,10.0,1.0,0,0.0,0.0,,,2013-12,0,0,0,345,-0.34134651424503615,0.9399375283564133,-0.641688797825113,0.7669651144255266,2,0.9749279121818236,-0.22252093395631434
2013-12-12,782.2123669475939,8.0,2.525,8.0,28.0,2.0,0,0.0,0.0,,,2013-12,0,0,0,346,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,3,0.43388373911755823,-0.900968867902419
2013-12-13,638.2887921715168,7.0,3.5375,6.0,61.0,4.0,0,0.0,0.0,,,2013-12,0,0,0,347,-0.30881248126625377,0.9511229423235357,-0.587437271616382,0.8092697028283593,4,-0.433883739117558,-0.9009688679024191
2013-12-14,849.1494194115802,7.0,3.0125,7.0,61.0,4.0,0,0.0,0.0,,,2013-12,1,0,0,348,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,0.828997489286572,5,-0.9749279121818236,-0.2225209339563146
2013-12-15,1253.8341768342807,8.0,7.925,12.0,61.0,4.0,0,0.0,0.0,,,2013-12,1,0,0,349,-0.27591294500296043,0.9611826292540837,-0.5304054598463659,0.8477440935595867,6,-0.7818314824680299,0.6234898018587334
2013-12-16,666.2557154992016,8.0,8.775,12.0,,1.0,0,0.0,0.0,,,2013-12,0,0,0,350,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,0.8654873276017396,0,0.0,1.0
2013-12-17,729.9862989893425,8.0,4.95,8.0,61.0,4.0,0,0.0,0.0,,,2013-12,0,0,0,351,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,0.8822061909330864,1,0.7818314824680298,0.6234898018587336
2013-12-18,741.387061469087,7.0,6.85,8.0,10.0,1.0,0,0.0,0.0,,,2013-12,0,0,0,352,-0.22596360824801906,0.974135744004672,-0.4402384552773285,0.8978808954950716,2,0.9749279121818236,-0.22252093395631434
2013-12-19,777.3476925918459,7.0,7.4,10.0,63.0,5.0,0,0.0,0.0,,,2013-12,0,0,0,353,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,0.9124928890712274,3,0.43388373911755823,-0.900968867902419
2013-12-20,803.3698722612262,7.0,5.2875,10.0,61.0,4.0,0,0.0,0.0,,,2013-12,0,0,0,354,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,0.9260248772451376,4,-0.433883739117558,-0.9009688679024191
2013-12-21,952.706372374962,8.0,6.5625,13.0,63.0,5.0,0,0.0,0.0,,,2013-12,1,0,0,355,-0.17541259380427843,0.9844950085880858,-0.345385646087603,0.9384608438697104,5,-0.9749279121818236,-0.2225209339563146
2013-12-22,1100.0715602336995,7.0,8.1375,12.0,61.0,4.0,0,0.0,0.0,,,2013-12,1,0,0,356,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,0.949786070023521,6,-0.7818314824680299,0.6234898018587334
2013-12-23,1135.3498051849904,3.0,5.4875,10.0,,1.0,0,1.0,0.0,,,2013-12,0,0,0,357,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,0.9599871514317777,0,0.0,1.0
2013-12-24,1196.1039805684811,7.0,11.4375,18.0,61.0,4.0,0,1.0,0.0,,,2013-12,0,0,0,358,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,1,0.7818314824680298,0.6234898018587336
2013-12-27,1046.5050905217483,7.0,5.7625,15.0,63.0,5.0,0,1.0,0.0,,,2013-12,0,0,0,361,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,4,-0.433883739117558,-0.9009688679024191
2013-12-29,1325.6055115941328,7.0,5.7125,9.0,63.0,5.0,0,1.0,0.0,,,2013-12,1,0,0,363,-0.03869579017652689,0.9992510374388481,-0.07733361695682096,0.9970052716452285,6,-0.7818314824680299,0.6234898018587334
2013-12-30,1304.5518123662262,4.0,4.75,11.0,10.0,1.0,0,1.0,0.0,,,2013-12,0,0,0,364,-0.021501372740813793,0.999768818762748,-0.04299280405372191,0.9990753819405211,0,0.0,1.0
2013-12-31,2615.411465998202,4.0,5.0375,7.0,,1.0,0,1.0,0.0,,,2013-12,0,1,0,365,-0.004300592702981974,0.9999907524084426,-0.008601105865714402,0.9999630098048061,1,0.7818314824680298,0.6234898018587336
2014-01-02,1109.768357865197,7.0,6.25,9.0,63.0,5.0,0,1.0,0.0,,,2014-01,0,0,0,2,0.03439806061360801,0.9994082116062598,0.06875540848113941,0.9976335468520451,3,0.43388373911755823,-0.900968867902419
2014-01-03,954.1766594477392,7.0,6.8375,10.0,63.0,5.0,0,1.0,0.0,,,2014-01,0,0,0,3,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,4,-0.433883739117558,-0.9009688679024191
2014-01-04,1067.970002269235,5.0,6.9375,11.0,,1.0,0,1.0,0.0,,,2014-01,1,0,0,4,0.06875540848113941,0.9976335468520451,0.13718540405660057,0.9905453876091833,5,-0.9749279121818236,-0.2225209339563146
2014-01-05,1144.0151004741842,7.0,6.1875,11.0,63.0,5.0,0,1.0,0.0,,,2014-01,1,0,0,5,0.08590610426133272,0.9963032375991965,0.17117705961019986,0.985240282501282,6,-0.7818314824680299,0.6234898018587334
2014-01-06,895.3691186296448,7.0,7.9125,11.0,65.0,5.0,0,1.0,0.0,,,2014-01,0,0,0,6,0.10303137904317879,0.9946781061893646,0.20496611396949532,0.9787690698649216,0,0.0,1.0
2014-01-07,847.8436767971933,7.0,10.4375,13.0,,1.0,0,0.0,0.0,,,2014-01,0,0,0,7,0.1201261651823505,0.9927586335250793,0.23851257519407648,0.9711394088771653,1,0.7818314824680298,0.6234898018587336
2014-01-08,777.4072171279016,7.0,8.6375,15.0,63.0,5.0,0,0.0,0.0,,,2014-01,0,0,0,8,0.13718540405660057,0.9905453876091833,0.2717767384711357,0.9623603298276545,2,0.9749279121818236,-0.22252093395631434
2014-01-09,781.6807188819216,7.0,9.6125,16.0,61.0,4.0,0,0.0,0.0,,,2014-01,0,0,0,9,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,3,0.43388373911755823,-0.900968867902419
2014-01-10,782.8674244551742,7.0,6.6375,17.0,61.0,4.0,0,0.0,0.0,,,2014-01,0,0,0,10,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,4,-0.433883739117558,-0.9009688679024191
2014-01-11,959.8012135015724,7.0,5.5875,18.0,63.0,5.0,0,0.0,0.0,,,2014-01,1,0,0,11,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,5,-0.9749279121818236,-0.2225209339563146
2014-01-12,1340.7548880041472,2.0,5.525,16.0,21.0,3.0,0,0.0,0.0,,,2014-01,1,0,0,12,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,6,-0.7818314824680299,0.6234898018587334
2014-01-13,741.4495026597153,8.0,3.1375,10.0,69.0,6.0,0,0.0,0.0,,,2014-01,0,0,0,13,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,0,0.0,1.0
2014-01-14,936.5213857499343,6.0,4.225,6.0,28.0,2.0,0,0.0,0.0,,,2014-01,0,0,0,14,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,1,0.7818314824680298,0.6234898018587336
2014-01-15,830.7377230019596,7.0,3.228571,7.0,28.0,2.0,0,0.0,0.0,,,2014-01,0,0,0,15,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,2,0.9749279121818236,-0.22252093395631434
2014-01-16,770.0172241686898,8.0,2.7375,9.0,63.0,5.0,0,0.0,0.0,,,2014-01,0,0,0,16,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,3,0.43388373911755823,-0.900968867902419
2014-01-17,747.6715306350366,7.0,6.7375,4.0,61.0,4.0,0,0.0,0.0,,,2014-01,0,0,0,17,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,4,-0.433883739117558,-0.9009688679024191
2014-01-18,944.1617442557983,7.0,5.8875,8.0,61.0,4.0,0,0.0,0.0,,,2014-01,1,0,0,18,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,5,-0.9749279121818236,-0.2225209339563146
2014-01-19,1220.7024878319878,7.0,2.8625,19.0,10.0,1.0,0,0.0,0.0,,,2014-01,1,0,0,19,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,6,-0.7818314824680299,0.6234898018587334
2014-01-20,759.801997745881,8.0,0.3875,13.0,61.0,4.0,0,0.0,0.0,,,2014-01,0,0,0,20,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0,0.0,1.0
2014-01-21,763.6102926834246,7.0,-0.65,7.0,77.0,6.0,0,0.0,0.0,,,2014-01,0,0,0,21,0.3534446712740877,0.9354554315134164,0.6612634749656386,0.7501537286959042,1,0.7818314824680298,0.6234898018587336
2014-01-22,753.2215259926763,8.0,-3.1125,14.0,22.0,3.0,0,0.0,0.0,,,2014-01,0,0,0,22,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,2,0.9749279121818236,-0.22252093395631434
2014-01-23,782.8592752846621,8.0,-3.1875,11.0,22.0,3.0,0,0.0,0.0,,,2014-01,0,0,0,23,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,3,0.43388373911755823,-0.900968867902419
2014-01-24,838.307380749211,2.0,-5.1625,13.0,10.0,1.0,0,0.0,0.0,,,2014-01,0,0,0,24,0.4012289854475009,0.9159777842484877,0.7350336741329412,0.6780306024735382,4,-0.433883739117558,-0.9009688679024191
2014-01-25,1008.6817290177335,5.0,-7.0375,8.0,,1.0,0,0.0,0.0,,,2014-01,1,0,0,25,0.4169258813287287,0.908940487313808,0.7579216274973472,0.6523456189565257,5,-0.9749279121818236,-0.2225209339563146
2014-01-26,1266.7093130913943,1.0,-8.475,10.0,10.0,1.0,0,0.0,0.0,,,2014-01,1,0,0,26,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,6,-0.7818314824680299,0.6234898018587334
2014-01-27,771.1300095229415,5.0,0.7,9.0,69.0,6.0,0,0.0,0.0,,,2014-01,0,0,0,27,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214,0,0.0,1.0
2014-01-28,746.7602622622551,7.0,-0.2625,10.0,10.0,1.0,0,0.0,0.0,,,2014-01,0,0,0,28,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036,1,0.7818314824680298,0.6234898018587336
2014-01-29,667.3154208773776,7.0,-5.05,13.0,77.0,6.0,0,0.0,0.0,,,2014-01,0,0,0,29,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,2,0.9749279121818236,-0.22252093395631434
2014-01-30,825.8107980059964,7.0,-4.4875,8.0,77.0,6.0,0,0.0,0.0,,,2014-01,0,0,0,30,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,3,0.43388373911755823,-0.900968867902419
2014-01-31,854.155243834605,8.0,-3.6875,7.0,10.0,1.0,0,0.0,0.0,,,2014-01,0,0,0,31,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,4,-0.433883739117558,-0.9009688679024191
2014-02-01,975.637960343788,7.0,3.225,10.0,63.0,5.0,0,0.0,0.0,,,2014-02,1,0,0,32,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107,5,-0.9749279121818236,-0.2225209339563146
2014-02-02,1509.8415657624632,0.0,5.4875,8.0,,1.0,0,0.0,0.0,,,2014-02,1,0,0,33,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,6,-0.7818314824680299,0.6234898018587334
2014-02-03,1016.9616428978118,1.0,3.475,8.0,10.0,1.0,0,0.0,0.0,,,2014-02,0,0,0,34,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,0,0.0,1.0
2014-02-04,859.734163151601,5.0,3.925,6.0,10.0,1.0,0,0.0,0.0,,,2014-02,0,0,0,35,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087,1,0.7818314824680298,0.6234898018587336
2014-02-05,942.007951768995,4.0,3.675,8.0,10.0,1.0,0,0.0,0.0,,,2014-02,0,0,0,36,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696,2,0.9749279121818236,-0.22252093395631434
2014-02-06,865.1264800892702,7.0,7.875,11.0,20.0,3.0,0,0.0,0.0,,,2014-02,0,0,0,37,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273,3,0.43388373911755823,-0.900968867902419
2014-02-07,809.3276702842346,7.0,8.475,15.0,63.0,5.0,0,0.0,0.0,,,2014-02,0,0,0,38,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,4,-0.433883739117558,-0.9009688679024191
2014-02-08,1173.552493724504,7.0,6.2875,12.0,61.0,4.0,0,0.0,0.0,,,2014-02,1,0,0,39,0.6216868902665479,0.7832658619336791,0.9738922359149924,0.22701082094141847,5,-0.9749279121818236,-0.2225209339563146
2014-02-09,1516.4584454543453,5.0,6.7125,15.0,63.0,5.0,0,0.0,0.0,,,2014-02,1,0,0,40,0.6350683134867438,0.7724559775191742,0.981124629771712,0.19337647441020586,6,-0.7818314824680299,0.6234898018587334
2014-02-10,902.6904266306271,2.0,6.6375,9.0,,1.0,0,0.0,0.0,,,2014-02,0,0,0,41,0.6482618097757122,0.7614175109532997,0.9871957872910085,0.15951325197263655,0,0.0,1.0
2014-02-11,873.2750269820312,7.0,4.925,12.0,61.0,4.0,0,0.0,0.0,,,2014-02,0,0,0,42,0.6612634749656386,0.7501537286959042,0.992098522791769,0.12546123335273648,1,0.7818314824680298,0.6234898018587336
2014-02-12,878.9593947816298,4.0,6.1,13.0,10.0,1.0,0,0.0,0.0,,,2014-02,0,0,0,43,0.6740694616546161,0.7386679638813748,0.9958270335100595,0.09126072172931188,2,0.9749279121818236,-0.22252093395631434
2014-02-13,978.778082866471,5.0,7.45,13.0,,1.0,0,0.0,0.0,,,2014-02,0,0,0,44,0.6866759803451553,0.726963615332308,0.998376906467142,0.056952196034039754,3,0.43388373911755823,-0.900968867902419
2014-02-14,1031.6013056731867,5.0,5.2125,9.0,10.0,1.0,0,0.0,0.0,,,2014-02,0,0,0,45,0.6990793005655562,0.7150441465537444,0.9997451236925734,0.022576263041545485,4,-0.433883739117558,-0.9009688679024191
2014-02-15,1288.433705630126,5.0,11.5,15.0,,1.0,0,0.0,0.0,,,2014-02,1,0,0,46,0.7112757519738152,0.7029130847082615,0.9999300657962057,-0.011826390691832589,5,-0.9749279121818236,-0.2225209339563146
2014-02-16,1569.4396743696482,7.0,6.0625,17.0,63.0,5.0,0,0.0,0.0,,,2014-02,1,0,0,47,0.7232617254437388,0.6905740195722294,0.9989315138848577,-0.046215046983708354,6,-0.7818314824680299,0.6234898018587334
2014-02-17,958.049885632887,0.0,6.6875,9.0,,1.0,0,0.0,0.0,,,2014-02,0,0,0,48,0.7350336741329412,0.6780306024735382,0.9967506498213929,-0.08054900421874167,0,0.0,1.0
